casenew	weighta	P550tpr	P344pr	P425r	A172	A093r	A094r	A121r	SexHRP	A049r	G018r	G019r	Gorx	weightar	maininc	income	expenditure	hhsize
10577	3.94699729721722	598.937189437144	820.15	1	1	1	1	3	1	2	2	1	8	.756405070277922	0	820.150024414063	598.937194824219	2
10574	6.62385592736583	1060.71729931769	1184.99	1	1	1	1	3	2	3	3	1	8	1.26939995925065	0	1184.98999023438	1060.71728515625	3
10573	7.4457310537587	888.474632080798	1184.99	1	1	1	1	3	2	3	3	1	8	1.42690463075807	0	1184.98999023438	888.474609375	3
10567	4.05158388712836	458.833146445811	1184.99	1	1	1	2	3	2	3	3	1	8	.776448110831215	0	1184.98999023438	458.833160400391	3
10565	3.36094276388032	364.972570145959	473.9565	2	1	4	5	3	1	2	2	1	8	.644093207083098	1	473.956512451172	364.972564697266	2
10564	5.26751131506746	825.262184212781	813.18	1	1	1	2	3	1	3	2	2	4	1.00946921581945	0	813.179992675781	825.26220703125	3
10562	6.98219803579214	288.01443739644	584.535	1	1	1	1	2	1	2	2	1	10	1.33807286862884	0	584.534973144531	288.014434814453	2
10556	3.85919021324637	570.7031993495	55.065	2	1	3	1	3	1	5	2	3	5	.739577664906072	1	55.064998626709	570.703186035156	5
10548	5.11136546665173	1107.94014117162	918.22	1	1	1	1	2	1	5	2	3	9	.97954532620144	0	918.219970703125	1107.94018554688	5
10547	2.975220941607	764.430333080709	1065.869	2	1	4	5	3	1	2	2	1	6	.570173231944003	1	1065.86901855469	764.430358886719	2
10545	6.34243682686961	1175	1184.99	1	1	1	4	3	2	4	2	3	8	1.21546862399525	0	1184.98999023438	1175	4
10545	8.37591074112058	504.9368474	958.89	1	1	1	3	3	1	2	2	1	12	1.60516485715501	0	958.890014648438	504.936859130859	2
10544	3.50113831579336	470.686097263158	614.12	2	1	4	5	3	2	1	1	1	1	.670960371743232	1	614.119995117188	470.686096191406	1
10543	4.58151713666594	538.718818081609	1007.75	1	1	1	1	2	1	3	2	2	5	.878004855534761	0	1007.75	538.718811035156	3
10542	4.15236577695587	413.137185286517	447.15	2	1	2	1	3	2	4	1	3	10	.795762016242668	1	447.149993896484	413.137176513672	4
10530	4.14736973890954	785.733647389147	1184.99	1	1	1	1	3	1	4	2	3	4	.794804572336586	0	1184.98999023438	785.733642578125	4
10528	5.07258360498763	953.118351436253	947.51	1	1	1	1	3	2	5	4	2	6	.972113145587021	0	947.510009765625	953.118347167969	5
10524	6.11916520523014	832.857613035033	365.39	1	1	1	2	2	2	2	2	1	10	1.17268070853953	0	365.390014648438	832.857604980469	2
10524	5.44401619879901	1175	1184.99	1	1	1	1	3	1	2	2	1	9	1.04329472390315	0	1184.98999023438	1175	2
10524	4.88758307375904	142.921803105273	460.03	1	1	1	1	3	1	1	1	1	5	.936659526218172	0	460.029998779297	142.921798706055	1
10523	5.21981596843194	228.371433140631	978.14	1	1	2	1	3	2	1	1	1	7	1.00032884928076	0	978.140014648438	228.371429443359	1
10519	5.22580839026589	91.7984276920842	228.077	2	2	4	5	3	2	1	1	1	6	1.00147724080909	1	228.076995849609	91.7984313964844	1
10519	4.76756959300786	334.294362913683	945.13	2	1	4	5	3	1	1	1	1	9	.913660066500806	1	945.130004882813	334.294372558594	1
10517	5.2781620289542	333.514336971351	150.77	2	2	4	5	1	2	1	1	1	7	1.01151032539702	1	150.770004272461	333.514343261719	1
10513	4.10451592507089	140.579100369867	475.19	1	1	1	2	3	2	2	2	1	1	.78659204021979	0	475.190002441406	140.5791015625	2
10511	5.07351455263303	422.775248627265	555.261538461539	1	1	1	3	3	1	2	2	1	9	.972291552985384	0	555.261535644531	422.775238037109	2
10506	7.96657745974043	708.897251932697	1074.34	1	1	1	1	2	2	3	3	1	7	1.52671996698807	0	1074.33996582031	708.897277832031	3
10506	4.77369320197216	1175	1164.36	1	1	1	1	3	1	2	2	1	12	.914833598814159	0	1164.35998535156	1175	2
10502	6.00482214363089	110.738953970793	210.712	2	2	1	2	3	2	1	1	1	4	1.15076793155189	1	210.712005615234	110.738952636719	1
10501	4.47685417801292	261.065187201489	510.87	1	1	1	3	3	1	2	2	1	2	.857947179627243	0	510.869995117188	261.065185546875	2
10500	7.4315046042259	301.019877780952	670.37	1	1	4	4	3	2	4	4	1	11	1.42417826492898	0	670.369995117188	301.019866943359	4
10499	4.82318766633845	261.873823963032	525.484	2	2	4	5	3	2	2	2	1	7	.924318749418074	1	525.484008789063	261.873809814453	2
10495	4.68172241865138	312.964010153508	577.19	1	1	1	1	3	2	2	1	2	5	.897208259452939	0	577.190002441406	312.964019775391	2
10493	4.18910984164754	495.562579345374	319.48	2	1	4	5	3	1	2	2	1	10	.802803672150312	1	319.480010986328	495.562591552734	2
10488	4.66982491193069	537.392702436771	492.4375	2	1	4	5	3	1	1	1	1	8	.894928213704354	1	492.4375	537.392700195313	1
10488	4.06501709404157	421.47	283.97	2	1	4	5	3	1	2	2	1	12	.779022459140601	1	283.970001220703	421.470001220703	2
10486	2.74571151019559	616.837789543818	638.69	2	1	2	3	3	1	2	2	1	8	.526189898659587	1	638.690002441406	616.837768554688	2
10483	5.31667067845031	200.77	153.607	2	2	4	5	3	2	1	1	1	9	1.01889014745795	1	153.606994628906	200.770004272461	1
10482	4.74960693647774	1114.77016716202	1184.99	1	1	2	1	3	1	4	3	2	8	.91021769158846	0	1184.98999023438	1114.77014160156	4
10482	5.49387484349049	271.692441969245	317.822	2	1	4	5	3	2	1	1	1	9	1.05284966625601	1	317.821990966797	271.692443847656	1
10481	3.64746084676194	257.902523605204	301.81	2	2	4	3	2	1	1	1	1	8	.699001714563144	1	301.809997558594	257.902526855469	1
10476	5.85639626201131	375.006220842215	438.19	1	1	4	4	1	1	4	4	1	4	1.12232350127658	0	438.190002441406	375.006225585938	4
10476	4.61182823287534	293.67	146.33	2	1	4	5	3	2	1	1	1	2	.883813693274437	1	146.330001831055	293.670013427734	1
10474	6.20565304637669	398.756537382219	292.06	1	1	1	2	3	1	1	1	1	9	1.18925529337818	0	292.059997558594	398.756530761719	1
10471	3.53359091325335	800.225493813762	774.11	1	1	1	1	1	1	5	2	3	2	.677179608143454	0	774.109985351563	800.225463867188	5
10468	5.01479880868495	493.16605872243	764.25	1	1	1	1	3	1	4	2	3	6	.961039230502472	0	764.25	493.166046142578	4
10464	2.85401944020649	649.869023670163	641.61	1	1	1	1	3	1	4	2	3	1	.546946099194436	0	641.609985351563	649.869018554688	4
10464	5.30766850361031	870.631711652151	1184.99	1	1	1	1	3	1	3	3	1	8	1.0171649649509	0	1184.98999023438	870.631713867188	3
10460	5.21981596843194	500.69128911911	663.31	1	1	1	1	3	2	1	1	1	7	1.00032884928076	0	663.309997558594	500.691284179688	1
10459	5.74232123428472	390.439617962783	96.15	1	1	1	2	1	1	1	1	1	8	1.10046209047062	0	96.1500015258789	390.439605712891	1
10459	6.6786442578356	563.879724286098	555.7	1	1	1	1	2	1	4	1	3	8	1.27989962971879	0	555.700012207031	563.879699707031	4
10457	5.07363858279284	830.649654599312	1184.99	1	1	1	1	3	1	3	2	2	3	.972315322204029	0	1184.98999023438	830.649658203125	3
10456	3.96546893178016	1039.14988749167	1184.99	1	1	2	1	3	2	4	3	2	11	.759944986063924	0	1184.98999023438	1039.14990234375	4
10453	7.2993143489119	868.874114623884	1184.99	1	1	1	1	3	1	4	4	1	2	1.39884524039629	0	1184.98999023438	868.874084472656	4
10446	4.28703331187311	579.262277658746	655.142	2	1	4	5	1	1	1	1	1	5	.821569788212781	1	655.142028808594	579.262268066406	1
10444	4.57175971107853	886.980115631525	947.0225	1	1	2	1	3	2	2	2	1	6	.876134936294538	0	947.022521972656	886.980102539063	2
10443	6.88001161800267	1175	1184.99	1	1	1	1	3	2	4	2	3	2	1.3184897985862	0	1184.98999023438	1175	4
10442	5.12066765690576	271.784806951572	425.292	2	1	4	5	1	1	1	1	1	3	.98132800385308	1	425.2919921875	271.784820556641	1
10441	8.25097993500195	102.334519239159	241.642	2	2	4	5	3	2	1	1	1	9	1.58122303807937	1	241.641998291016	102.334518432617	1
10439	4.30956406890292	141.45	144.042	2	2	4	5	2	2	1	1	1	5	.825887596807826	1	144.042007446289	141.449996948242	1
10437	5.82094943988724	243.420314963397	806.11	1	1	4	5	3	1	4	4	1	5	1.11553044975896	0	806.109985351563	243.420318603516	4
10434	6.03697549385609	418.236063309648	318.2345	2	1	4	5	3	2	2	2	1	7	1.15692982002187	1	318.234497070313	418.236053466797	2
10433	10.1232151362735	667.885043748467	575.932	2	2	4	5	1	2	1	1	1	7	1.94001938181972	1	575.932006835938	667.885070800781	1
10431	4.64622964644866	684.635329193173	551.952	2	1	2	3	3	2	1	1	1	2	.890406402033051	1	551.952026367188	684.635314941406	1
10429	4.53229533166441	455.806421178306	441.284	2	1	4	5	3	1	2	2	1	6	.868571957544779	1	441.283996582031	455.806427001953	2
10427	3.96440299604762	947.953073482299	835.602	1	1	4	1	3	1	2	2	1	11	.759740709462759	0	835.601989746094	947.953063964844	2
10426	4.8864503734965	625.467410348436	1184.99	1	2	1	3	3	1	3	3	1	2	.936442454820049	0	1184.98999023438	625.467407226563	3
10425	4.59749352004089	730.808683818417	810.082	1	1	4	1	3	1	2	2	1	10	.881066579797415	0	810.081970214844	730.808654785156	2
10424	4.2807758679759	509.124760064609	767.33	1	1	1	2	3	1	2	2	1	9	.820370607687837	0	767.330017089844	509.124755859375	2
10421	4.24517691820891	371.076780101681	842.37	1	1	1	1	3	1	2	2	1	3	.813548402332057	0	842.369995117188	371.076782226563	2
10417	4.58869374804732	853.441337407106	1184.99	1	1	1	1	3	2	3	2	2	6	.879380185900485	0	1184.98999023438	853.441345214844	3
10416	4.93639798907304	154.014721604187	326.72	1	1	1	3	3	1	1	1	1	4	.946014447609865	0	326.720001220703	154.014724731445	1
10412	3.82909645736874	438.408350805271	733.7	1	1	1	2	2	1	4	2	3	5	.733810478405692	0	733.700012207031	438.408355712891	4
10406	4.49754406323738	156.751005889777	138.85	2	1	4	5	3	2	1	1	1	2	.861912202379675	1	138.850006103516	156.751007080078	1
10406	4.29369593627851	442.77801429254	1184.99	1	1	1	1	3	2	2	2	1	10	.822846617787799	0	1184.98999023438	442.778015136719	2
10394	4.10824025098315	343.381498929118	578.29	2	1	4	5	1	1	2	2	1	8	.787305772404353	1	578.289978027344	343.381500244141	2
10390	5.19696103244846	1175	857.21	1	2	1	1	2	1	3	2	2	5	.995948914825024	0	857.210021972656	1175	3
10389	4.14225742762453	569.085474719073	563.49	1	1	1	3	3	1	2	2	1	3	.793824845753152	0	563.489990234375	569.08544921875	2
10387	3.92815761589315	148.055	148.582	2	2	4	5	1	2	1	1	1	12	.75279462177673	1	148.582000732422	148.054992675781	1
10385	2.77079995261687	524.988179298577	491.684	2	1	4	5	3	1	2	2	1	3	.530997863708413	1	491.683990478516	524.988159179688	2
10383	7.57679079925022	527.618000124467	895.83	1	1	1	3	2	1	4	4	1	6	1.45202100366996	0	895.830017089844	527.617980957031	4
10382	7.56579333690048	644.366692578207	990.44	1	1	1	1	3	1	2	2	1	8	1.44991344299659	0	990.440002441406	644.36669921875	2
10376	4.26022973533822	999.6354008	1184.99	1	1	1	1	3	1	4	4	1	12	.816433133772489	0	1184.98999023438	999.635375976563	4
10369	3.76191103713017	528.029628927691	437.892	2	1	4	1	3	1	2	2	1	1	.720935021776157	1	437.891998291016	528.029602050781	2
10367	8.35104537608653	370.671097948126	586.67	1	1	1	1	1	2	3	3	1	8	1.60039964279844	0	586.669982910156	370.671112060547	3
10367	4.48256337114973	234.070666290547	227.95	2	1	4	3	2	2	2	1	2	10	.859041293028063	1	227.949996948242	234.070663452148	2
10363	4.21385151885045	721.764007619715	1184.99	1	1	1	2	3	1	5	2	3	10	.807545182892327	0	1184.98999023438	721.764038085938	5
10361	5.64042677681018	491.212235269111	812.03	1	1	1	1	3	1	5	3	3	3	1.08093497188827	0	812.030029296875	491.212249755859	5
10359	5.80917389069872	459.819182485061	934.3	1	1	1	1	3	1	3	2	2	3	1.11327377602934	0	934.299987792969	459.819183349609	3
10359	6.80823997525511	385.967349647189	549.35	1	1	1	1	3	2	2	2	1	9	1.30473543536059	0	549.349975585938	385.967346191406	2
10357	4.58045095654817	309.326555328914	334.1	1	2	2	3	3	2	1	1	1	2	.877800532099455	0	334.100006103516	309.326568603516	1
10355	7.2553381536385	445.207156258276	704.2375	1	1	1	2	1	1	1	1	1	7	1.39041761438809	0	704.237487792969	445.207153320313	1
10354	5.03985122160276	796.178651337337	894.882	1	1	1	3	3	1	5	3	3	8	.965840290834358	0	894.882019042969	796.178649902344	5
10351	5.43967222340011	280.255	323.5	2	2	4	5	1	1	1	1	1	12	1.04246224169719	1	323.5	280.255004882813	1
10347	5.82733602781228	260.155	521.02	2	1	2	2	1	2	3	1	3	12	1.11675437952747	1	521.02001953125	260.154998779297	3
10345	2.71233769551533	525.594010256837	448.95	2	1	2	3	3	2	2	2	1	4	.519794119605859	1	448.950012207031	525.593994140625	2
10344	5.25273930107228	364.602808005738	332.02	1	1	2	2	3	2	1	1	1	11	1.00663829767009	0	332.019989013672	364.602813720703	1
10334	4.60902883091031	400.34	202.472	2	2	4	1	2	2	4	1	3	7	.883277214102893	1	202.47200012207	400.339996337891	4
10333	7.20919650253966	518.478192194074	616	1	1	1	3	2	1	4	2	3	8	1.3815749990494	0	616	518.478210449219	4
10330	3.80520279987643	725.771254462625	1184.99	1	1	1	1	3	1	4	2	3	1	.729231482699916	0	1184.98999023438	725.771240234375	4
10329	3.73392746569963	206.300315181536	978.99	1	1	1	3	3	1	2	2	1	2	.715572232364199	0	978.989990234375	206.300308227539	2
10328	5.75980763235417	1175	673.69	1	1	1	2	3	1	5	2	3	3	1.10381319490891	0	673.690002441406	1175	5
10328	6.2243291435967	564.333261314671	624.242	2	1	2	3	1	1	4	2	3	2	1.19283439251772	1	624.242004394531	564.333251953125	4
10325	7.63583155358687	249.067533882756	208.767	2	1	4	5	3	2	1	1	1	8	1.46333561135028	1	208.766998291016	249.067535400391	1
10318	4.36696530875136	237.976540236738	341.5	1	2	1	2	3	2	1	1	1	2	.836888006889742	0	341.5	237.976547241211	1
10317	4.62403039604508	242.927517767603	404.21	1	1	2	2	3	2	1	1	1	3	.886152123578521	0	404.209991455078	242.927520751953	1
10312	5.704316146239	609.083907270079	448.49	1	1	1	3	1	1	4	2	3	11	1.09317877124605	0	448.489990234375	609.083923339844	4
10311	6.04072094628622	176.775933442068	276.394	2	1	4	5	2	1	2	2	1	8	1.15764760090574	1	276.394012451172	176.775939941406	2
10309	6.24222424514335	370.969707213293	1184.99	1	1	1	1	3	1	2	2	1	11	1.1962638211501	0	1184.98999023438	370.969696044922	2
10307	5.12344181640817	355.316196837482	600.03	1	1	1	1	3	1	3	3	1	5	.981859645543046	0	600.030029296875	355.316192626953	3
10307	5.00360818938035	161.854188256059	170.5	2	1	3	4	3	1	1	1	1	9	.95889465310752	1	170.5	161.854187011719	1
10303	5.77581438117888	725.269801008574	1184.99	1	1	1	1	2	1	2	2	1	9	1.10688073842565	0	1184.98999023438	725.269775390625	2
10302	4.34261756580997	142.55	204.042	2	2	4	5	1	1	2	2	1	3	.832221989959942	1	204.042007446289	142.550003051758	2
10300	7.68769040808547	377.72421555387	575.814	2	1	4	5	3	1	3	3	1	7	1.47327387518167	1	575.814025878906	377.724212646484	3
10299	4.06150118205115	324.240163761252	665.8775	1	1	1	3	3	1	2	2	1	6	.778348667532464	0	665.877502441406	324.240173339844	2
10298	4.2346308560423	346.702740265906	283.9525	1	1	1	1	3	2	1	1	1	8	.811527348276634	0	283.952514648438	346.702728271484	1
10297	4.11453642734592	261.493416637395	271.82	2	2	4	5	1	2	1	1	1	8	.78851237564361	1	271.820007324219	261.493408203125	1
10296	5.3822163303622	262.234041663978	408.9	1	1	1	1	3	2	1	1	1	11	1.03145135784332	0	408.899993896484	262.234039306641	1
10296	5.32186155953458	272.727792658035	369.1775	1	2	2	3	1	1	1	1	1	3	1.01988493120764	0	369.177490234375	272.727783203125	1
10294	3.76450969590474	1044.87046533616	1184.99	1	1	1	1	3	1	2	2	1	5	.721433030395112	0	1184.98999023438	1044.87048339844	2
10291	4.15928496980838	127.905	237.032	2	1	4	3	3	1	2	2	1	3	.797088014757934	1	237.031997680664	127.904998779297	2
10286	6.14952940855591	286.035	350.49	2	1	4	3	1	1	4	2	3	7	1.17849972376074	1	350.489990234375	286.035003662109	4
10284	5.26751131506746	591.643729382428	1052.1	1	1	1	1	3	1	3	2	2	4	1.00946921581945	0	1052.09997558594	591.643737792969	3
10283	5.08840344165886	700.555917774724	304.362	2	1	4	5	3	1	2	2	1	11	.975144869139891	1	304.361999511719	700.555908203125	2
10281	5.08840344165886	272.687502359391	734.3545	2	1	4	5	3	1	2	2	1	11	.975144869139891	1	734.3544921875	272.6875	2
10279	4.98963813158762	873.441656369117	877.73	1	1	1	1	3	1	3	2	2	2	.956217422354424	0	877.72998046875	873.441650390625	3
10274	5.10606701735561	390.807570009812	196.522	2	2	4	5	2	2	1	1	1	11	.97852992801127	1	196.522003173828	390.807556152344	1
10255	3.95506659663426	669.707680491876	184.862	2	1	1	2	1	1	2	2	1	9	.757951475946083	1	184.861999511719	669.707702636719	2
10248	3.64606593384653	165.396420054283	442.24	2	2	4	5	3	1	2	2	1	10	.698734392565594	1	442.239990234375	165.396423339844	2
10247	7.4215200362138	553.385671247789	1184.99	1	1	1	1	3	1	2	2	1	6	1.42226481597014	0	1184.98999023438	553.385681152344	2
10246	4.03740825411361	1175	1184.99	1	1	1	1	3	1	2	2	1	4	.773731483511932	0	1184.98999023438	1175	2
10246	3.86963502040661	182.150642788156	210.02	1	2	1	3	1	2	1	1	1	5	.74157931438773	0	210.020004272461	182.150650024414	1
10246	5.19841196445362	230.199849228049	76.16	1	1	1	2	2	2	1	1	1	11	.996226972356532	0	76.1600036621094	230.199844360352	1
10241	4.62403039604508	269.078127162674	374.5495	2	1	4	5	1	2	1	1	1	3	.886152123578521	1	374.549499511719	269.078125	1
10239	9.92393153610582	743.180465767994	1184.99	1	1	1	1	3	1	2	2	1	7	1.90182854604278	0	1184.98999023438	743.180480957031	2
10238	5.09061498105795	316.493061585503	452.844	2	1	4	5	3	1	2	2	1	3	.975568689955721	1	452.843994140625	316.493072509766	2
10237	3.15546928052507	409.263106857383	470.55	2	1	4	5	3	2	2	2	1	2	.604716138158538	1	470.549987792969	409.263092041016	2
10235	5.22977161490379	208.675308641261	338.9	2	1	4	5	3	1	1	1	1	10	1.00223675569724	1	338.899993896484	208.675308227539	1
10230	4.13004059201481	371.468588187001	656.8	1	1	1	3	1	1	5	2	3	4	.791483603613347	0	656.799987792969	371.468597412109	5
10229	6.33275765607708	99.2213093170952	162.042	2	2	4	5	3	2	1	1	1	5	1.21361370155365	1	162.042007446289	99.221305847168	1
10227	6.76175648328299	497.504270933483	1184.99	1	1	1	2	3	2	2	2	1	8	1.29582730941971	0	1184.98999023438	497.504272460938	2
10226	5.27804597000906	696.541730657195	910.525	1	1	1	1	3	1	4	2	3	9	1.01148808378702	0	910.525024414063	696.541748046875	4
10225	3.36902611924249	1175	1184.99	1	1	2	1	3	1	3	3	1	6	.645642306441519	0	1184.98999023438	1175	3
10224	5.55600083036139	148.155	40.102	2	1	4	5	3	1	1	1	1	8	1.06475552985979	1	40.1020011901855	148.154998779297	1
10219	5.57904910211508	280.801055921978	1119.619	2	1	4	5	3	1	2	2	1	3	1.06917251530539	1	1119.61901855469	280.801055908203	2
10219	4.47018953933537	588.0640715503	1032.9925	1	1	1	1	3	2	2	2	1	4	.856669964035831	0	1032.99255371094	588.064086914063	2
10217	4.11945075714698	162.565	172.63	2	1	4	3	1	2	2	1	2	3	.789454160929646	1	172.630004882813	162.565002441406	2
10210	4.47659045003961	467.516998157154	132.662	2	1	4	5	1	2	1	1	1	11	.857896638630844	1	132.662002563477	467.516998291016	1
10207	4.56618955375262	670.274188012338	1184.99	1	1	1	2	3	1	2	2	1	6	.875067467804876	0	1184.98999023438	670.274169921875	2
10198	6.2580971501318	1004.09640015917	1184.99	1	1	1	1	3	1	2	2	1	9	1.19930571474901	0	1184.98999023438	1004.09637451172	2
10194	4.17661386690542	128.008898217957	274.91	2	1	4	5	3	1	1	1	1	5	.800408935609785	1	274.910003662109	128.008895874023	1
10187	3.705945019778	773.577244994414	1176.3	1	1	1	2	3	1	3	3	1	4	.710209658645484	0	1176.30004882813	773.577270507813	3
10182	8.02750808146233	663.59077954976	370.3	1	1	1	3	2	1	4	3	2	7	1.53839675005506	0	370.299987792969	663.590759277344	4
10182	4.65789887670306	710.120749096913	1184.99	1	1	1	1	3	1	2	2	1	1	.89264270073457	0	1184.98999023438	710.120727539063	2
10181	4.87612316003404	534.656767180995	811.9925	1	1	1	2	3	1	2	2	1	3	.934463341069362	0	811.992492675781	534.65673828125	2
10181	5.18879187631038	1154.61343636638	1184.99	2	1	2	1	3	1	3	3	1	9	.994383372551385	1	1184.98999023438	1154.61340332031	3
10179	6.95947938693866	236.860120083207	221.77	2	2	4	5	3	2	1	1	1	5	1.3337190523253	1	221.770004272461	236.860122680664	1
10171	4.02790654098585	133.48	282.522	2	2	4	5	1	2	1	1	1	4	.771910569169976	1	282.522003173828	133.479995727539	1
10170	4.52986311780029	437.115782336238	309.541538461538	1	1	2	3	1	1	4	2	3	4	.868105846534235	0	309.541534423828	437.115783691406	4
10170	7.94397325880338	251.542015877092	338.01	1	1	1	1	2	1	1	1	1	2	1.52238808355597	0	338.010009765625	251.542022705078	1
10168	5.11897871112023	362.990896159346	393.21	1	1	1	1	3	2	1	1	1	4	.981004333209451	0	393.209991455078	362.990905761719	1
10168	5.4065889206166	351.586092054507	376.6	1	1	1	3	1	1	5	2	3	8	1.03612213652797	0	376.600006103516	351.586090087891	5
10166	5.44403324607781	188.826162455663	112.192	2	1	4	5	1	1	1	1	1	3	1.04329799085449	1	112.192001342773	188.826156616211	1
10165	3.92815761589315	202.845	136.3145	2	2	4	5	1	2	1	1	1	12	.75279462177673	1	136.314498901367	202.845001220703	1
10164	4.44811100472644	441.102084413748	314.544	2	1	4	5	3	1	2	2	1	5	.852438819632901	1	314.544006347656	441.102081298828	2
10163	5.18758086931782	845.367221061697	1184.99	1	1	1	1	3	1	4	4	1	9	.99415129440176	0	1184.98999023438	845.367248535156	4
10163	3.57646914552643	1175	1184.99	1	1	1	3	3	1	5	3	3	11	.68539681982454	0	1184.98999023438	1175	5
10163	4.63701213620455	1175	173.15	1	1	1	1	3	1	2	2	1	4	.888639952512323	0	173.149993896484	1175	2
10152	3.61277019609633	926.298090743849	1184.99	1	1	1	1	3	2	3	2	2	2	.69235357622436	0	1184.98999023438	926.298095703125	3
10152	6.2243291435967	461.750288166398	737.31	1	1	1	3	3	1	4	2	3	2	1.19283439251772	0	737.309997558594	461.750274658203	4
10149	4.40276705214683	403.383093902504	1084.37	1	1	4	5	3	1	2	2	1	7	.843749075745353	0	1084.36999511719	403.383087158203	2
